GNB,LR,PAC,Pct,RC,SGDC,LSVC,SVC,KNC,MLPC,DTC,ABC,BC,ETC,GBC,RFC,HGBC,XGBC,LGBMC,CBC
0.8771046465892551,0.8531669873538464,0.7058466649768704,0.8178630301391329,0.8135739854351107,0.8446304816842494,0.8295002096517874,0.8970546210824215,0.8191746553118402,0.8035610690999869,0.5026440475761008,0.526788212501088,0.5869318282020213,0.8600924963682771,0.8792801795121467,0.8079692694800763,0.8423652008849067,0.8779297231068693,0.850813966103027,0.8636926842719272
0.8408569759940847,0.8184408750002966,0.8702952546062587,0.8543345044818156,0.8271025681785722,0.8688949498667964,0.8857031209872109,0.814200977801241,0.4628126372820291,0.8784857183401393,0.6002501920587687,0.6331354414834671,0.7572219600103127,0.8567332055746111,0.7665811753658085,0.8371089103867237,0.7630253063148189,0.7624587435534982,0.7319671876224165,0.8039859129884012
0.7538943220061455,0.8283129439422888,0.7624466372906473,0.8111177841253101,0.8036956495536702,0.79529389897228,0.7784394372421589,0.8651336889989276,0.8502378258103805,0.7754622290320883,0.7403757467142908,0.6286835156689272,0.781581306017103,0.8274320760379871,0.8225485310151074,0.8529339433947539,0.8617448987879798,0.8755806339950357,0.8670006176110472,0.8424897479369664
0.7039595806774037,0.8178440570627339,0.7879982874565721,0.7794481174974001,0.7869948543606903,0.7509051276769718,0.769307370987748,0.8571898898772525,0.8725901399715376,0.7823418184890365,0.45334873938641823,0.4579471096047424,0.7124419697717647,0.8335161195954389,0.8408316761047758,0.8652168702008061,0.8434303528678133,0.8501757811144075,0.8520358548585084,0.8065805550955116
0.8394139234306154,0.70909937961153,0.8708012453384604,0.8179932997506079,0.6590081071225269,0.843420038345127,0.7090571005125029,0.8696089269768629,0.9190210830984172,0.7266525441471683,0.6389035408570819,0.6579063875755768,0.6533221794360458,0.8521197015725682,0.7655968639210438,0.8244188828992781,0.8382472835248989,0.8138133012392066,0.8285819937587768,0.8272784164300542
0.8397093907323188,0.8441692725484868,0.8298515155961657,0.825376646644312,0.7139687726012346,0.8568233355583131,0.81663842881735,0.8627083564633766,0.8493753542002463,0.7854900293051423,0.6121554605194452,0.6357461561495783,0.6693499513115513,0.8489669330642909,0.7786668178953238,0.8523605023882496,0.8278741395737732,0.806438192564616,0.8402068607770865,0.8262174944935572
0.788697824980058,0.7427997460832629,0.866291155058095,0.7237124294915049,0.7815344896830292,0.8218862509729545,0.868844523442091,0.8951389038899273,0.9019646024496941,0.872543983069251,0.5409336418641933,0.5535191310385658,0.6660519396839385,0.8307438374175872,0.7368829279390451,0.8445030727496435,0.7703876177818425,0.7742408363408269,0.745079858925997,0.7951887336909885
0.8394856798843611,0.8465483638880492,0.8490945804361034,0.8057246620344372,0.6695155067069104,0.7336386334730729,0.8024087376596274,0.8510088145452757,0.8743680647564973,0.8038810917527511,0.4240404392928058,0.4283864455420128,0.6810314201961309,0.8793651991286554,0.7715694634370548,0.843796758330329,0.845509335896504,0.7950721776875431,0.8195089691945554,0.835718338386947
0.8394856798843611,0.831463444636248,0.8125427220981729,0.8431365167717034,0.6678915784774365,0.6542186657761089,0.7952325707861255,0.8426709121517248,0.8958064447924057,0.8241823574366658,0.4504129332150218,0.41768143541687947,0.6994154388030612,0.8556023137348314,0.7586517574176809,0.8319467811996801,0.8400498918022282,0.7949335130119012,0.8410828031336707,0.830830477827899
0.3759562561547739,0.3725507117605803,0.2500300331500444,0.09389273908076709,0.37176870833778386,0.3794268502211553,0.37170888308445194,0.3672366308879795,0.36733754492290027,0.3778186720083018,0.3177899265296928,0.3242073318995532,0.3686650610001404,0.371854501367728,0.36809326968569267,0.3734171765064368,0.3697496943455465,0.37406916882102365,0.3686190635008691,0.3679565396716518
0.3716950592811626,0.3667710126154652,0.183588494423302,0.04839581493528539,0.36651583710407243,0.37234007596607854,0.36651583710407243,0.3690702036885365,0.3648973170400325,0.3746747399045882,0.31558764053553023,0.3143953496788098,0.3756444231039092,0.3714276137969957,0.37699425625981275,0.3717220961596285,0.37163381727156153,0.37320768386683506,0.373552452818213,0.3704326166411834
0.376518397168196,0.37208162505615394,0.18884533482006777,0.17225727755921372,0.371637835540591,0.37994513073529224,0.3715714493913714,0.3670345756750388,0.363195422168412,0.37527727769723224,0.30833643371818675,0.3147664900671022,0.37342423696638477,0.37540311289732153,0.37216620650415944,0.37390652080922526,0.37218547922958617,0.37569987341617583,0.3728895517445519,0.3732603461145661
0.36630947352742765,0.36645316071792317,0.28436159055159704,0.30347651180975105,0.36651583710407243,0.3708336114009366,0.366586334476087,0.36651583710407243,0.3643786437423094,0.3755685863468204,0.30899346194323485,0.3125942695572114,0.36407113519553197,0.36691210077240866,0.36984357239879573,0.36939128172121455,0.369402793213473,0.36847197886762184,0.3721979394833015,0.3683123791095187
0.36843757307226843,0.36632766314072795,0.36452567624427573,0.20394089905984722,0.36651583710407243,0.3722706483291412,0.36651583710407243,0.366586334476087,0.3681191022433365,0.37597909092372145,0.3081369328468939,0.3078682164425705,0.3707976981640043,0.3686481710908933,0.3649854996211119,0.3694481070963468,0.3723792859321686,0.3687264607933954,0.36780677146672486,0.3708600374161417
0.05931801367000602,0.3676827574832392,0.028753176898120247,0.39997167265071115,0.3752662753060972,0.37838247718148743,0.38733697268658923,0.36651583710407243,0.3785510241682149,0.5300028907018275,0.7062169459851416,0.6901199240224783,0.7644151875780526,0.8187653152246698,0.8404755623988426,0.8691302736002617,0.8335804629624035,0.861748706510093,0.8496878985282704,0.849006752404401
0.8247215656204481,0.8640818559636786,0.8458091148497957,0.7689519673183562,0.8459403764921964,0.9107790337615134,0.8912057720467456,0.888568033713671,0.8406706447061449,0.6575716879143767,0.5370875778387829,0.4938233473638043,0.6235772892871962,0.8971627789837809,0.8064861691309104,0.8320364502935926,0.8453360425849615,0.8610294296437891,0.839813798152378,0.85308667928652
0.7882619088861259,0.6603433520831771,0.88053219044888,0.8489702042926541,0.7815959967967426,0.7494006716355316,0.8770673587896114,0.8977867207487041,0.8958069104982329,0.8682613980968987,0.479234253588551,0.40107043509509593,0.5405953676801567,0.8393231697027502,0.7766593283100673,0.8170230491404379,0.773423510199982,0.759290845174732,0.7672577240142336,0.8257775371639926
0.6976852512717904,0.7264658388748066,0.5598230221756746,0.49816801856946685,0.5850505547603448,0.6634423337449492,0.5790698426740956,0.7611208437284251,0.8099214399907656,0.6366467697885648,0.44827388661586853,0.3751941237178395,0.6302729509574911,0.7967043610600132,0.6540883300708481,0.735094556445488,0.793124949800728,0.7877602619386677,0.770163794449718,0.7543538395552943
0.6399273808995718,0.6410264870582144,0.4684572059581502,0.5297494631713664,0.4724856129422032,0.5493609911380367,0.4775865109706619,0.713993382150255,0.8197348146604551,0.6109490767576821,0.5503788326395213,0.5715016320011718,0.5975524706751951,0.7166087420503012,0.6614668783633695,0.7605110593052755,0.7421342464059132,0.7839108384151193,0.7170526083554923,0.7421816647852171
0.05796045787127251,0.3844787258531151,0.04280709768742302,0.3629967555459345,0.4023437364621961,0.3994010149730079,0.4237930549975899,0.36651583710407243,0.3820874768172065,0.5484951957994817,0.7056560788718521,0.7046258187450518,0.7751996485421235,0.8374851581151557,0.841269456457608,0.8631353660415131,0.8372807821172151,0.8559469783936831,0.8583073487010827,0.8243901298618573
0.8262459747273595,0.8708173733670209,0.8574530906968146,0.8715302016520373,0.8413069716199092,0.9105724197263328,0.8904276289735034,0.910694566865229,0.766806250153451,0.8303061053637557,0.5555169718260193,0.6005556123546979,0.6385323865369552,0.8672852814681397,0.818919844638484,0.8445312927794278,0.8332486470336601,0.8689496511683659,0.8188579915577365,0.8371088015801054
0.8388299905967425,0.685305248052538,0.8617892655443539,0.8049997772538171,0.8025187810715685,0.8285330717451176,0.8830340302047087,0.8050231340614372,0.4700962934777387,0.8777324543889512,0.5054961540943964,0.4774141045823513,0.5617086223842104,0.8833672350219928,0.7559176547733325,0.8216408719461015,0.76778978487306,0.7714007861111454,0.7627667844565378,0.8154132017492147
0.6973783353335804,0.7321309420145697,0.5851210025621477,0.5652951870343228,0.5915938000037184,0.6534433154518832,0.6023667489781991,0.7679152098858957,0.8026035233279019,0.6722942666958178,0.4017774334865508,0.4075150131966457,0.6235638659727875,0.7891426491889442,0.669474279143086,0.7283680292684498,0.7792071197385252,0.7924144182194148,0.758844867566253,0.7472340513929472
0.6406167571709974,0.6361614345422764,0.4795438522857581,0.5192772668958228,0.4812397644670377,0.5310573385656835,0.4775564885778834,0.7194766027701236,0.7996950853555532,0.5899619614877047,0.5037532746645567,0.581607153005984,0.6108987535492447,0.7210679794782844,0.6775338950314307,0.7792242775837036,0.7381998197832904,0.7814621254769616,0.6884522494758445,0.8272417606774897
0.8362240043035452,0.7113705061240438,0.8708012453384604,0.8179932997506079,0.6835095195650552,0.8105082441561811,0.717343576935836,0.8714571714314553,0.9190210830984172,0.43083790239742203,0.6747396818444339,0.6785234899007117,0.7540489644950557,0.8619361867508286,0.8180911686865701,0.8202070297435206,0.8410360193568637,0.8456189530534305,0.8451745473842726,0.8119905031158307
0.8404711587581013,0.8481818435086819,0.8336461017686492,0.8037123854787169,0.7040419190318281,0.8568099926154165,0.8246739905157895,0.8858696288580133,0.857486817820194,0.8004921468054512,0.6355153846608294,0.6457667312987917,0.6982630723794,0.8634155202146804,0.7695870858055843,0.8228950153798961,0.8230783344954775,0.8706292642612689,0.8474957404086152,0.8036465238985345
0.7816543336097383,0.7629809811536109,0.8578882115162252,0.8149547169807015,0.7955770779082785,0.8395501129469845,0.8840014967939274,0.8590053347922996,0.5707023806300544,0.8778995508601731,0.6677158066832553,0.6681665483634632,0.6580999093595724,0.8444213525437366,0.7671067487754338,0.8988657635519435,0.7733556642811636,0.7779473503069602,0.7698458447555735,0.8009794870196206
0.8380242647543213,0.8431024101061051,0.8389227820293675,0.8178496900137165,0.660601628922397,0.7237909898904329,0.8207662350546592,0.8584251289588152,0.8783917008314331,0.7944873972483391,0.4513315251106408,0.42737647179764293,0.6893650764138736,0.8696364469513415,0.7347998559255497,0.8149199487831282,0.8297852360418413,0.8192895330385417,0.8156816908297712,0.8344237506376245
0.8385897528901138,0.8238388503737857,0.8103486919451196,0.8441395040820546,0.6594484571412674,0.6561484747662171,0.8070868543803414,0.8498362617936015,0.8962433918521063,0.8198685877016583,0.47385967154504066,0.41620817154764717,0.6438594319253707,0.8520503749505334,0.7428849474015976,0.845259163487979,0.8164329696902011,0.8116067648018737,0.8514453977378865,0.8404085639582026
0.3071791164569988,0.7165547180219216,0.8615380986431439,0.8117441771826007,0.6464783457251978,0.8596274476865667,0.7138143184056269,0.8630205855161737,0.9190210830984172,0.6630745968756802,0.705933099550143,0.6759701165476757,0.8132519766458701,0.8652246717371613,0.8481306983938558,0.8558346084021949,0.8381914048645319,0.833538421182329,0.8237253387484836,0.8533646441682863
0.848394147454867,0.8483081105254192,0.8499048828816391,0.8053129883983476,0.81239457686388,0.8307545324677572,0.8147496310756003,0.8831061368594858,0.8478736595968224,0.7963405811513529,0.5801090820325641,0.5644751631995855,0.6368671525158365,0.875282056043123,0.7957422643702073,0.8349601492293176,0.8320295958189243,0.8570335919380855,0.8359920433745769,0.8521853966640806
0.8084013572082793,0.7792194786537222,0.8453312458744985,0.7687096123880514,0.7963914507344056,0.8177130877150234,0.8858531215331776,0.8978582960105491,0.9081222107681346,0.8912769330219737,0.4564072217628995,0.4666189679419178,0.5909891928787435,0.8338679154164976,0.7523064007591006,0.8132810452478696,0.7728071133395765,0.7661402584881248,0.7591705842589916,0.8238292667284577
0.7421374553625019,0.8241615518264788,0.7809972027022325,0.7861824034233683,0.7686565237817036,0.7626541234086058,0.7830428870615276,0.8442627693914967,0.876414298866795,0.7766694239464959,0.6319199550010309,0.6535102571169915,0.7868316430637429,0.8294458502762724,0.7681339482080092,0.8207724552230748,0.8156059911070188,0.8197194982444722,0.8099953402371309,0.7995576849597543
0.6915215131410843,0.8111472170730177,0.8349200854174703,0.7780121164642337,0.7229341150838552,0.7425253730306027,0.7886624952764318,0.827148352511536,0.8916628427639025,0.7843814044840305,0.6528360540122973,0.700074477395757,0.6766862725057061,0.8052384653523728,0.7600996839179799,0.8512454588503279,0.7553915111196129,0.8257904246080173,0.7980348097357484,0.7950156558404972
0.30116764736241675,0.7093758923893323,0.8615380986431439,0.8086790925100111,0.6729999390768829,0.8122975067950822,0.7265135744572883,0.8630205855161737,0.9190210830984172,0.6436344246157296,0.6843936704934709,0.7388803899705595,0.8049282441219218,0.8629370160477433,0.8566014404145609,0.8863148568874452,0.8355633995009727,0.8290033950273867,0.8215700630702728,0.8566603750535671
0.8487830092653242,0.8510440932150919,0.8314412263231479,0.8469620453665873,0.8072380826605067,0.8306524417952041,0.8157304108922941,0.8947352305806752,0.8627631589568642,0.8003251661734253,0.5340362766308496,0.5134184630188295,0.6237145338349145,0.8832940282155136,0.8019056162308349,0.8438502639777851,0.8290032894889221,0.8472088360346491,0.8497079991326831,0.802080449801161
0.825957067661903,0.8168767943476442,0.8331956322833951,0.8653082173116217,0.8262942966760225,0.8769305843745085,0.8864299829892113,0.8699477558884047,0.6425494858632055,0.8919491614581704,0.46187956336555297,0.5001615008715791,0.5813424741410976,0.8358168661963716,0.7304851395784598,0.7848734378101276,0.7653766367426696,0.7691262643196001,0.7717027578916925,0.7988676529886269
0.7412984209711032,0.8219244274316141,0.788306297787878,0.7708180492298016,0.77195145185171,0.7662494621376778,0.7796373939778805,0.8450171893990805,0.8799829124254306,0.7734212037413131,0.6061715285672562,0.6398665430367494,0.7694226540674681,0.795983444632977,0.7717918351698607,0.8606627615255246,0.8265006778761063,0.8137379264719223,0.8184581689277085,0.7863223950872182
0.6914002526925509,0.807215728351206,0.8160726183724076,0.8107682994969323,0.7306479795263034,0.7387167825797675,0.7953974037143183,0.829690838158505,0.8931339553069485,0.7724468288136761,0.6649521841391562,0.6661064160413006,0.774835227097993,0.7477502695490333,0.7647604116173419,0.8543044514749965,0.774760348938369,0.8255632261002449,0.8112475669903636,0.8310245061816701
0.8353295240996479,0.662402855748753,0.8334951712517564,0.757049447529729,0.6664957307271296,0.8244025024688132,0.653284940083362,0.8702785588895401,0.9215399111287741,0.6811446293803541,0.6387564585108454,0.6249285110140005,0.7456192716718637,0.8511741220325489,0.8153212552031449,0.8389570545713743,0.8564120639918962,0.8648691263593228,0.8504636685491666,0.8482195992111639
0.8353295240996479,0.8455067774193163,0.8171118629126163,0.826385492730165,0.7038213537138581,0.8477042109570755,0.8021350699877058,0.8471794743505119,0.8537114410883855,0.7527770098510875,0.6387564585108454,0.6249285110140005,0.7456192716718637,0.8511741220325489,0.8137661704615133,0.8389570545713743,0.8663342348263942,0.8656695526014311,0.8382650509675533,0.8482195992111639
0.7935641677708094,0.7423308109996515,0.8380563619977734,0.7338504947210865,0.7812274267557034,0.8046146723464116,0.8693997684839241,0.8941640458469321,0.9085035128244431,0.88190116060351,0.5515668415101351,0.4969274313621514,0.6984940396919206,0.863214113345229,0.7153718460440353,0.8609762159847705,0.7806450532968191,0.768761153655226,0.7624327492169767,0.8179780673130943
0.8353295240996479,0.8493597639094387,0.7862721481425018,0.8333636264427081,0.670292896675772,0.6991085257232111,0.7947554885961625,0.8250022193969703,0.8699665544940534,0.7952496560929417,0.6387564585108454,0.6249285110140005,0.7456192716718637,0.8511741220325489,0.8153212552031449,0.8389570545713743,0.8571222396793498,0.8656695526014311,0.8620613086483863,0.8482195992111639
0.8353295240996479,0.841799038606724,0.8162949090915465,0.7996617540400891,0.6679654793808202,0.5987714033136036,0.7885501731822762,0.810292196678997,0.8882984000113422,0.8213149701828278,0.6387564585108454,0.6249285110140005,0.7456192716718637,0.8511741220325489,0.8153212552031449,0.8389570545713743,0.852549132637469,0.8656695526014311,0.8583521686238109,0.8482195992111639
0.37484848805513443,0.3727254187755212,0.17924027665759404,0.14086269362716639,0.37215252980512165,0.38326639693130654,0.3715294227126586,0.366791371487702,0.38084537209861224,0.3729571305643554,0.312527167226186,0.3512888479441036,0.37469829301230345,0.3739455539162211,0.37464235001571117,0.37737619790697674,0.37581689902302573,0.3736418415516622,0.37399550568479867,0.37073457177591235
0.37786184959702324,0.3675551834728345,0.15198670331823558,0.3718308644844238,0.3677555026496275,0.3741148433345549,0.3677555026496275,0.3677196345413666,0.3554040360740169,0.37737209318149256,0.3139129937137704,0.34789826992811823,0.36988943839045196,0.36896678121001475,0.371778865708842,0.36955471638967496,0.370637374035062,0.3708906036933501,0.37177495532559357,0.3656867989484528
