weighted F1,Neutral,Open,Pistol,Thumb,OK,Grab,comb
0.8302015448495339,0.8912574702729346,0.6086956521739131,0.8407982261640798,0.6256800870511425,0.773346794548208,0.8610498456109396,18_19
0.8750782328204064,0.9203168685927307,0.8336538461538462,0.8869778869778869,0.573170731707317,0.8397944885567492,0.9241560718982902,18_20
0.8627653551491911,0.9071346042749856,0.7422810333963453,0.8397163120567376,0.6958637469586375,0.8018068887634106,0.9215792320173066,18_21
0.9031822339682231,0.9304108276440293,0.87248322147651,0.9070256625999159,0.7154115586690017,0.9001814882032668,0.9278530826410144,18_22
0.7921061229656643,0.8592512875701438,0.5637583892617449,0.8293760353395914,0.5097159940209267,0.706221198156682,0.8650666666666667,19_20
0.7693640833425905,0.8328427889982747,0.510797342192691,0.708361658735554,0.6947723440134908,0.6651752423564504,0.8041639557579701,19_21
0.8222544627852864,0.8771035973444495,0.6206896551724138,0.8359240069084629,0.6718837339295696,0.7456819535437761,0.8355601233299075,19_22
0.8781314242880066,0.9171603025608311,0.8386675375571522,0.8305606900800986,0.7092411720510894,0.8221614227086184,0.9176626826029216,20_21
0.905813449043096,0.9348767843192956,0.9375,0.9115646258503401,0.686242523110386,0.8798718633208756,0.9079754601226994,20_22
0.8884962081801332,0.9168451438681442,0.8632302405498282,0.8313329121920404,0.7962747380675204,0.8375350140056023,0.9139855548260013,21_22
0.8405824726292405,0.8973367697594502,0.6706806282722513,0.8531598513011153,0.6057319907048799,0.7907458563535912,0.876078914919852,18_19_20
0.8309853935528134,0.889427116800949,0.6265060240963856,0.8082051282051282,0.672945205479452,0.7633587786259542,0.863846427301813,18_19_21
0.855699742743077,0.905969566913773,0.703542234332425,0.8594730238393977,0.6704890387858348,0.8069340584636302,0.8758492896849908,18_19_22
0.8764958820118045,0.9202349374763168,0.8120883378535452,0.8539980576238265,0.6844368013757524,0.8087845513063233,0.9162248144220573,18_20_21
0.8929468111241137,0.9270411359365212,0.8787185354691075,0.8923529411764706,0.6644340254521098,0.867862969004894,0.9208012326656394,18_20_22
0.8872041146078533,0.9199845380749904,0.8260188087774295,0.8749583194398133,0.733044733044733,0.8485288775880857,0.921443736730361,18_21_22
0.8061376200623702,0.8666706014283185,0.6031746031746031,0.7807089859851608,0.639751552795031,0.7185152452496686,0.853322528363047,19_20_21
0.8284528249986899,0.8843435103023011,0.6390041493775933,0.8542124542124542,0.6238683127572017,0.75526618153964,0.8664108824555284,19_20_22
0.8348504061394953,0.8878929055847142,0.6781609195402298,0.7896253602305475,0.7265725288831836,0.7512282268870031,0.8447304907481898,19_21_22
0.8927562412179982,0.9233258928571428,0.8865131578947368,0.8644400785854617,0.7334178284748627,0.8523517382413088,0.9116353458616553,20_21_22
0.8377491794013858,0.8955605938711328,0.6833333333333333,0.8186475409836066,0.6233009708737864,0.7728337236533958,0.8780617678381256,18_19_20_21
0.8596271195074423,0.9081625886877528,0.7288702928870293,0.8672735984666986,0.6544659928981152,0.8134270101483216,0.8865685809207404,18_19_20_22
0.8591753486449958,0.9079348744900584,0.7323244852393946,0.8407242193649961,0.7119929967901955,0.7910750507099391,0.8698396003155404,18_19_21_22
0.8858399235905147,0.9216981468918485,0.8478760045924225,0.8794575590155701,0.6775580395528805,0.850415512465374,0.920844327176781,18_20_21_22
0.8381612772675272,0.8908591408591409,0.6912,0.816969696969697,0.6764902880107166,0.7647427854454203,0.8631518294439643,19_20_21_22
0.8554116739891107,0.9048175865294668,0.7345537757437071,0.8390060555439549,0.6710430342815463,0.7970816233470133,0.8826745164003365,18_19_20_21_22
